Date,RAR_Energy,RAR_Metals,RAR_Auto,RAR_Technology,RAR_Chevron,RAR_Halliburton,RAR_Alcoa,RAR_Nucor,RAR_USSteel,RAR_Ford,RAR_Tesla,RAR_Google,RAR_Microsoft
2019-05-10,6.5961545570058915,-0.382100259291267,16.980423096067693,20.144324542716525,7.838687140506143,-9.476220040520879,-6.9431669207317,6.42141943672513,-17.767082658022694,29.022405063291146,-25.13538238802106,8.952849356982366,23.35190786030733
2019-05-13,6.077872310603407,-0.5278551837630419,16.595338809034903,21.905609130918425,8.573040434742577,-11.501168785151826,-8.83865472560975,4.248187263317492,-22.706320346320346,27.202982005141386,-26.78069516580104,9.053695816906558,24.28270581842493
2019-05-14,3.459818903497883,-3.7857422081352388,14.098548786527978,18.566912229335955,7.393579678758356,-12.890760028149195,-14.120176429075507,0.13789141713202824,-28.08288102261554,24.362673267326734,-29.245256175442353,2.2745797648289487,19.99829490827037
2019-05-15,2.550591352362299,-4.029390347163423,11.923854856180043,18.67323611276973,6.3909948547836315,-13.617494795281056,-14.408592540464461,0.30434117238267255,-28.766971816284997,22.559843184559718,-33.16292824885167,6.558637256755954,21.066385919584295
2019-05-16,2.07693885662552,-6.39128898128898,10.763225537985969,18.782698138116263,5.669096575443229,-13.779869473634603,-13.985221238938053,-2.9166920197861863,-30.62256385446552,21.84328554360814,-34.32292780806728,7.132130477982132,23.008277468338196
2019-05-17,-0.5377945047534096,-8.909057414798895,7.150953932061434,16.330664076552267,4.0006358188567805,-18.466666666666665,-18.207560137457047,-7.103142156764745,-32.390403071017275,15.604587155963282,-40.06283306244153,5.755137135274886,20.42536749281771
2019-05-20,-0.7797224450853273,-10.03559955325413,8.11295774647887,13.740744447527923,4.133882058542499,-21.136076489923017,-19.59877156659766,-9.230775115922278,-34.442887089090036,16.189780853517874,-42.85018177537968,4.021767798749311,19.453980151235136
2019-05-21,0.9585703063629252,-9.259109762266057,3.632587098224313,15.294110064274392,5.439437463840075,-19.02495385521323,-15.72500572136623,-7.522251281145085,-31.562512871553565,13.719773242630385,-43.32338620999559,6.363930443081553,21.063578109623204
2019-05-22,-0.504628030518327,-7.12449193379425,-1.5142604074401997,15.689042892944064,5.521588722506365,-20.93803363391394,-18.20410156984712,-8.407815713040023,-33.95619596541787,8.501001112347057,-44.765428265033314,7.816423815362949,22.705334881763797
2019-05-23,-3.984568439407157,-6.790140696075326,-2.0206203972327725,11.9543613151701,2.7284336836844356,-24.937067545304775,-21.984775086505188,-10.435078596365804,-34.54462941334178,9.025339366515835,-45.6424571030398,3.5063345274598565,17.759982474812265
2019-05-24,-3.663562540929927,-8.151422650502546,0.21014148790506137,11.977512029941177,4.181936147900605,-26.72124425753477,-22.980414078674944,-12.42044153403274,-36.31116499908701,16.19659831121835,-47.29258344169918,2.4767490309629325,17.415029031932878
2019-05-28,-5.686183146698944,-9.840323372902168,-1.7613435527502186,10.852979552093466,3.30166761050078,-27.968705501618125,-26.161824940858402,-14.025704480231909,-39.88177839358051,14.615645933014353,-48.03813274890441,1.6900074146253372,16.514282353440947
2019-05-29,-8.103006807626235,-11.897195060736873,-3.747963579835665,8.530743696416279,-0.261552909813243,-31.01116279069767,-25.626146224803552,-15.930580623190863,-42.59255813953489,10.81016317016318,-39.54653084783744,-0.7028258642880858,13.636660625723348
2019-05-30,-7.142008023419708,-11.70726353060192,-2.3575205125323184,11.181624376298455,0.32607184283681434,-31.458694817658344,-24.63817411931587,-16.97272418383494,-43.87497165812306,12.20823529411765,-39.41331679211746,2.0505532931556054,16.592372255866756
2019-05-31,-7.713309677136724,-10.947088915956146,-4.173619254020763,8.922051282051275,-0.15154410442180177,-33.793166873854005,-27.48366873228512,-18.5611158554664,-45.06479605936966,11.788681055155873,-37.97667763801458,0.24884740184274623,13.542915527156936
2019-06-03,-6.947008666115055,-4.215229982964226,-4.971006711409401,6.000557857574616,-0.1351740319764949,-33.11141079113779,-25.38866677641869,-14.787030287797268,-41.866110069826654,9.424186046511625,-40.9258814448904,-5.827773535710961,10.523690569972429
2019-06-04,-6.56432159073791,-5.266025139089226,-2.4387925356750704,7.9195765258540245,1.263605338247619,-33.928783899612704,-26.909266023432114,-16.023298233504242,-40.92594910286272,9.623882618510164,-37.163595487234346,-5.817575413156854,12.580226087901945
2019-06-05,-6.642667971298104,-2.7511136989201774,-1.7259133814547494,10.995387141693609,2.515445393339486,-34.518571886007045,-25.994013581129387,-15.891367521367517,-42.07520219738379,10.563025404157035,-36.03961445324223,-4.973547301003769,17.376859159747635
2019-06-06,-5.298298942257671,-3.5929246554046976,-2.913538546866344,13.395725913474305,5.54379579873388,-32.515870340356564,-27.34391304347826,-18.518349972586897,-40.380320882699245,8.9313698630137,-33.133801338603476,-3.9049494271256133,21.799416666613222
2019-06-07,-6.1775680763224905,-5.026834023638747,-3.3585764499121327,12.157998900825245,5.1249127069301315,-33.8555907507127,-29.91308550185874,-18.114116672190917,-41.25388563833869,9.685109070034429,-36.13947511465694,-4.483751347285759,21.149456388027524
2019-06-10,-6.527286166394088,-6.710411257556238,-2.6336127831892306,13.426306269128915,4.303758278870333,-32.97224711057885,-29.651105121293806,-19.17907685110787,-41.135512920341036,9.230909090909085,-33.0224975571624,-5.583841500150631,24.615012927319736
2019-06-11,-8.125488069414317,-6.322520908004774,-1.1814408554734843,12.76109212100495,0.01545993835956061,-33.60778117240913,-26.580769230769228,-18.192547169811323,-38.87450378745446,11.411467889908247,-32.81346836088539,-5.233631884173108,26.17695785684917
2019-06-12,-9.657719152125932,-7.52383107975701,-2.480120030833618,10.274142211904817,-1.9941823889123442,-37.03666666666667,-29.59585080783774,-20.035052098713432,-41.717154830172035,10.848390804597706,-35.49026324139894,-7.293195708389762,21.98219168436148
2019-06-13,-8.656248830682884,-5.971298829085896,-1.7689071038251398,9.530454374921838,-1.1731461632956235,-35.3111743944636,-27.378603371173032,-17.42376645399533,-40.568354265915985,12.601428571428578,-35.80394482240202,-7.363064511906739,21.039816979949485
2019-06-14,-8.63139053564321,-5.556541316180108,-3.3684805730410265,8.33570133488585,-0.7465132497437814,-35.62007908991816,-26.257913271030233,-16.830619034755443,-42.89654294346138,12.079541284403668,-34.61891563037093,-5.049266112294937,22.547474534730487
2019-06-17,-5.721811819096331,-4.429588082383526,1.3925323870677064,10.139282387092422,0.302753040528982,-30.33721639344262,-23.03691386343299,-16.84590158409168,-40.51798404962339,18.568628158844763,-29.191896730389466,-2.9352100997495265,23.829306341768017
2019-06-18,-3.7102000689892978,-2.6105995588530075,2.132290941744299,11.504200361086632,2.170091774960179,-27.565191071205682,-20.861009041591313,-14.416109996656637,-35.956312821124705,18.001406436233598,-28.88752082231002,-1.6001303753266591,25.527643189318482
2019-06-19,-4.4001287636543225,-0.8503924330851214,2.2605876393110447,11.97484255605003,2.6790954701777436,-30.181462656242953,-22.314190915773725,-11.832390336147236,-35.18688524590164,18.128211284513796,-30.0211532594384,-1.7315111277522632,26.52161710213776
2019-06-20,-3.387444484506564,0.3902770277027807,1.4794149705260802,12.072461623851598,2.3032866856192227,-28.190638780804147,-23.1194366197183,-14.997734244308727,-38.59218484051666,16.29612293144206,-31.946082382958895,-3.267311041185134,25.74236718235912
2019-06-21,-3.8557537114977913,-1.5943222003929252,1.475864527629232,11.37891322871254,2.0927297817178343,-29.651146496815286,-24.593095428677977,-14.324695510204082,-37.90648351648352,16.3971581450654,-30.39726475670133,-2.23644514795109,25.847059792848235
2019-06-24,-4.90770227890446,0.935412186379927,1.2216949152542256,11.42165084401259,3.3325929007246824,-31.145822784810125,-23.585680099089355,-12.408458061275741,-38.583090507726276,15.791021377672205,-28.758510491136562,-2.928287820838571,26.50680675609342
2019-06-25,-7.222659861285471,0.22023818975783094,0.812664604507292,8.454030134605617,1.2144709441888755,-31.736357927786504,-22.61346657233817,-11.13630084033614,-37.240383944153585,12.842482435597198,-31.001538076873086,-4.8313950065351765,20.915131922979747
2019-06-26,-6.070989123743081,-2.2951124940162853,-0.06701269118125985,9.617277347015722,1.4622672679954398,-29.223879280319263,-20.13421190089372,-10.374601902898684,-36.1920263229689,9.821030577576444,-30.668732246698674,-5.875167653676742,21.40436209326729
2019-06-27,-7.232645388042007,-4.943720190779026,0.314883571198628,9.893638113965013,-0.04715495217123067,-32.00669155755059,-23.296036251709975,-13.639427456083276,-39.44166666666666,11.693959731543623,-28.748497729475293,-5.792889269040924,22.798312175486465
2019-06-28,-4.585508810526978,-3.070950670950665,2.2359777995429373,9.998047757869553,2.048550482193645,-29.933458493736733,-23.258688302907366,-12.160895680299777,-38.92570744089106,15.051205510906998,-25.670267885696333,-3.864027301822786,20.03853587648166
2019-07-01,-4.824099832440375,-4.624159456693642,1.738613518197587,8.560433432777904,2.154868955229655,-29.13413473818646,-26.440493868080875,-11.431083657804932,-39.131991701244814,14.122721010332942,-25.327441262893025,-3.5285496524843083,19.857272035079102
2019-07-02,-6.672989899407178,-4.533987707208043,1.2010798577432902,8.00405811792532,0.34709322603846626,-31.081417322834646,-26.721500185136442,-12.703111133796146,-41.10003597827753,13.105114155251135,-27.261847818146784,-2.253245000302061,19.974485971663633
2019-07-03,-6.3872408293460925,-3.0427828717270127,0.876047261009679,7.805949656750563,0.4430848283627613,-29.984022587697442,-28.818149108589953,-11.849721430564673,-41.353974895397485,12.464864864864845,-23.53744182753252,-1.8215938948822101,19.93891578552053
2019-07-05,-6.074816878159497,-2.0275783040488915,1.3776578521316782,10.379604073398328,0.481411510969171,-28.703996800000006,-27.73893156875403,-11.578983278194311,-40.26857624262847,13.773120728929387,-28.33887488473821,-1.0075964837562228,19.789534139066312
2019-07-08,-5.033662541150974,-1.2646204175887688,2.2359777995429373,9.911426106448001,0.9617627803685824,-26.6424267109017,-26.806783050847457,-12.33891530460624,-41.7574297188755,13.905587229190418,-30.391745779538354,-2.718767423343361,19.85297529459053
2019-07-09,-6.677322214263786,-0.7657130426375398,1.9394270833333436,9.481707418616192,-1.3082995895951819,-26.18566763659877,-27.474291975724878,-12.080242002488683,-40.82049051257805,12.968361774744045,-24.34800305159616,-3.806312149975026,18.875447625215045
2019-07-10,-5.551083244832937,-1.4397790585974977,2.305748203005895,10.800625728408946,0.30863652017762355,-26.231820529373785,-24.87227366255144,-13.387814658268354,-41.84345323741006,12.345959137343913,-18.684179983179142,-3.0477435204346395,20.385299789857484
2019-07-11,-5.069236647477007,-1.3718379313659539,2.214591947769314,11.513662891459434,-0.6742558336908417,-23.67114489068521,-25.355208118314792,-12.795955116547212,-39.441963470319635,13.781562143671607,-16.129537116536284,-3.94352664675565,21.49331040026796
2019-07-12,-3.4455275172242072,1.1089748644652468,6.364651008198539,13.05167812216314,-0.4266728569308964,-20.059098474341194,-22.409999999999997,-9.920484241056691,-33.65392614188532,19.85107226107226,-13.690044526498694,-3.529311449767284,21.885296644295295
2019-07-15,-3.790019410180946,2.0360453550825475,7.8777465422242035,14.483998691099464,0.6998843185191923,-18.404300035803793,-17.714330580616565,-8.80569077802715,-29.35,20.477358490566033,-10.748094803646111,-1.7842438662775422,23.426610434157165
2019-07-16,-2.967719735189562,2.3633654231849226,8.732438254200964,13.440714759142129,0.17181131602175892,-19.119137848894713,-15.459962714392244,-6.268799033417558,-23.812597402597397,22.41185273159145,-13.587591835405243,-1.4242867320140247,21.633072589936255
2019-07-17,-5.596649615295917,1.0895538812332712,5.562943002883119,10.650436656041277,-1.9893593371778142,-24.31748733981669,-18.28936046511628,-9.650969861947269,-27.74733133433284,17.566771196283398,-14.805159968459353,-4.911355803951688,18.36461808429287
2019-07-18,-5.605035535336173,2.130497670268661,5.185919272565972,11.561071136811423,-1.7804616727931886,-25.22950872196511,-20.0963601376104,-9.809258256023394,-30.519696376101866,17.30995332555425,-12.933720522943952,-6.338089171974517,17.656884701631277
2019-07-19,-6.71994391290003,1.2526131727219787,5.570208981769678,9.58651546685448,-2.1032140804237462,-26.084210526315786,-22.655345065562457,-7.089077310924363,-28.382321906565718,17.177960140679954,-13.051993355481725,-7.697822880702573,16.918772925764184
2019-07-22,-6.3506223724342625,4.19711872826627,7.03716094032549,10.725473843821081,-1.8301765558615868,-19.013976698769827,-20.004873345459778,-6.735260115606932,-24.64469553869081,16.74387633769322,-14.222318391807162,-6.404892244106115,18.404605840111905
